sample_date,facility,target,n.bio,n.bio.non.miss,n.bio.miss,n.total,n.total.miss,bio.ct.mean,bio.ct.sd,tech.ct.dists
2021-05-03,A,N2,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-05-03,B,N1,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-05-03,B,N2,6,1,5,18,17,36.52880096,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = 36.53 (sd=NA, n=1); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-05-03,C,N1,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-05-03,C,N2,6,1,5,18,17,37.0250206,NA,"A = NA (sd=NA, n=0); B = 37.03 (sd=NA, n=1); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-05-05,A,N1,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-05-05,A,N2,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-05-05,B,N1,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-05-05,B,N2,3,1,2,9,8,37.01073074,NA,"A = 37.01 (sd=NA, n=1); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-05-05,C,N1,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-05-05,C,N2,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-05-10,A,N1,6,1,5,18,17,36.66026688,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = 36.66 (sd=NA, n=1); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-05-10,A,N2,6,2,4,18,16,36.09373665,0.28845168145289246,"A = NA (sd=NA, n=0); B = 35.89 (sd=NA, n=1); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = 36.3 (sd=NA, n=1)"
2021-05-10,B,N1,6,1,5,18,16,36.871530535000005,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = 36.87 (sd=0.19, n=2)"
2021-05-10,B,N2,6,2,4,18,16,36.64206886,0.6220874862235979,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = 36.2 (sd=NA, n=1); F = 37.08 (sd=NA, n=1)"
2021-05-10,C,N1,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-05-10,C,N2,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-05-12,A,N1,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-05-12,A,N2,6,1,5,18,17,36.90103912,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = 36.9 (sd=NA, n=1); F = NA (sd=NA, n=0)"
2021-05-12,B,N1,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-05-12,B,N2,6,1,5,18,17,37.02973938,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = 37.03 (sd=NA, n=1); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-05-12,C,N1,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-05-12,C,N2,6,2,4,17,15,36.82836914,0.14813571696234187,"A = NA (sd=NA, n=0); B = 36.93 (sd=NA, n=1); C = NA (sd=NA, n=0); D = 36.72 (sd=NA, n=1); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-05-17,A,N1,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-05-17,A,N2,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-05-17,B,N1,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-05-17,B,N2,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-05-17,C,N1,3,1,2,9,8,37.01819229,NA,"A = NA (sd=NA, n=0); B = 37.02 (sd=NA, n=1); C = NA (sd=NA, n=0)"
2021-05-17,C,N2,2,0,2,6,6,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0)"
2021-05-19,A,N1,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-05-19,A,N2,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-05-19,B,N1,3,2,1,9,6,36.8432130825,0.25273408805402564,"A = NA (sd=NA, n=0); B = 36.66 (sd=0.08, n=2); C = 37.02 (sd=NA, n=1)"
2021-05-19,B,N2,3,2,1,9,7,36.64620399499999,0.5389428798300003,"A = NA (sd=NA, n=0); B = 36.27 (sd=NA, n=1); C = 37.03 (sd=NA, n=1)"
2021-05-19,C,N1,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-05-19,C,N2,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-05-24,A,N1,6,1,5,18,17,36.14895248,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = 36.15 (sd=NA, n=1); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-05-24,A,N2,6,1,5,18,16,37.29307747,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = 37.29 (sd=0.31, n=2)"
2021-05-24,B,N1,6,1,5,18,17,37.04353714,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = 37.04 (sd=NA, n=1)"
2021-05-24,B,N2,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-05-24,C,N1,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-05-24,C,N2,6,1,5,18,17,35.87480545,NA,"A = NA (sd=NA, n=0); B = 35.87 (sd=NA, n=1); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-05-26,A,N1,4,0,4,12,12,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0)"
2021-05-26,A,N2,4,0,4,12,12,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0)"
2021-05-26,B,N1,4,0,4,12,12,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0)"
2021-05-26,B,N2,4,1,3,12,11,37.07089996,NA,"A = NA (sd=NA, n=0); B = 37.07 (sd=NA, n=1); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0)"
2021-05-26,C,N1,4,0,4,12,12,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0)"
2021-05-26,C,N2,4,0,4,12,12,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0)"
2021-06-01,A,N1,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-01,A,N2,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-01,B,N1,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-01,B,N2,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-01,C,N1,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-01,C,N2,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-02,A,N1,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-06-02,A,N2,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-06-02,B,N1,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-06-02,B,N2,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-06-02,C,N1,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-06-02,C,N2,3,0,3,9,9,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0)"
2021-06-07,A,N1,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-07,A,N2,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-07,B,N1,6,2,4,18,16,36.985435484999996,0.016966638305839044,"A = 36.97 (sd=NA, n=1); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = 37 (sd=NA, n=1); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-07,B,N2,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-07,C,N1,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-07,C,N2,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-09,A,N1,6,1,5,18,17,37.01827621,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = 37.02 (sd=NA, n=1); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-09,A,N2,6,1,5,18,17,32.1992569,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = 32.2 (sd=NA, n=1); F = NA (sd=NA, n=0)"
2021-06-09,B,N1,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-09,B,N2,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-09,C,N1,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-09,C,N2,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-14,A,N1,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-14,A,N2,6,1,5,18,17,37.05918121,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = 37.06 (sd=NA, n=1)"
2021-06-14,B,N1,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-14,B,N2,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-14,C,N1,6,3,3,18,15,36.256952919999996,0.6959226552520809,"A = NA (sd=NA, n=0); B = 35.8 (sd=NA, n=1); C = 37.06 (sd=NA, n=1); D = NA (sd=NA, n=0); E = 35.91 (sd=NA, n=1); F = NA (sd=NA, n=0)"
2021-06-14,C,N2,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-16,A,N1,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-16,A,N2,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-16,B,N1,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-16,B,N2,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-16,C,N1,6,1,5,18,17,36.95698166,NA,"A = 36.96 (sd=NA, n=1); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-16,C,N2,6,1,5,18,17,37.04135513,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = 37.04 (sd=NA, n=1)"
2021-06-21,A,N1,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-21,A,N2,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-21,B,N1,6,2,4,18,15,36.2294883725,0.3036784941302235,"A = 36.44 (sd=0.88, n=2); B = 36.01 (sd=NA, n=1); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-21,B,N2,6,3,3,18,11,35.364633985,1.1941723441839802,"A = NA (sd=NA, n=0); B = 34.24 (sd=0.05, n=2); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = 36.62 (sd=0.57, n=3); F = 35.23 (sd=0.4, n=2)"
2021-06-21,C,N1,6,1,5,18,17,35.89442825,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = 35.89 (sd=NA, n=1); F = NA (sd=NA, n=0)"
2021-06-21,C,N2,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-23,A,N1,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-23,A,N2,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-23,B,N1,6,1,5,18,16,34.721580505000006,NA,"A = 34.72 (sd=0.15, n=2); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-23,B,N2,6,1,5,18,17,37.1190834,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = 37.12 (sd=NA, n=1); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-23,C,N1,6,1,5,18,17,37.13151932,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = 37.13 (sd=NA, n=1)"
2021-06-23,C,N2,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-28,A,N1,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-28,A,N2,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-28,B,N1,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-28,B,N2,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-28,C,N1,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-28,C,N2,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-30,A,N1,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-30,A,N2,6,1,5,18,17,37.01018906,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = 37.01 (sd=NA, n=1); F = NA (sd=NA, n=0)"
2021-06-30,B,N1,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-30,B,N2,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-30,C,N1,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
2021-06-30,C,N2,6,0,6,18,18,NA,NA,"A = NA (sd=NA, n=0); B = NA (sd=NA, n=0); C = NA (sd=NA, n=0); D = NA (sd=NA, n=0); E = NA (sd=NA, n=0); F = NA (sd=NA, n=0)"
